,ID,World,Date,Important Trigger,Death,Description,Characters
,1,Origin,08-11-1971,FALSE,FALSE,Marek argue with his father H.G. Tannhaus because he doesn't pay him enough attention.
,"Marek Tannhaus, H.G. Tannhaus"
,2,Origin,08-11-1971,FALSE,FALSE,"Marek, Sonja and their daugther Charlotte leave tannhaus shop and take the car although it's raining."
,"Marek Tannhaus, Sonja Tannhaus, Charlotte Tannhaus"
,3,Origin,08-11-1971,FALSE,TRUE,"Marek, Sonja and little charlotte die in a car accident."
,"Marek Tannhaus, Sonja Tannhaus, Charlotte Tannhaus"

,4,Origin,21-06-1976,FALSE,FALSE,Adult H.G. Tannhaus remembers his family.
,H.G. Tannhaus
,5,Origin,21-06-1976,TRUE,FALSE,He wants to create a time machine to undo it all.
,H.G. Tannhaus
,6,Origin,21-06-1976,FALSE,FALSE,He spends the next years building a time machine in the bunker.
,H.G. Tannhaus
,7,Origin,21-06-1986,FALSE,FALSE,Old H.G. Tannhaus finishes his machine...
,H.G. Tannhaus
,8,Origin,21-06-1986,TRUE,FALSE,... and activates it.
,H.G. Tannhaus
,9,Origin,22-06-1986,FALSE,FALSE,"Instead of saving his family, he splits and destroys his world, thus creating both Adam and Eve worlds."
,H.G. Tannhaus

,10,Origin (End),08-11-1971,FALSE,FALSE,Jonas and Martha arrive in the origin world.
,"H.G. Tannhaus, Marek Tannhaus, Sonja Tannhaus, Jonas Kahnwald / Adam (J), Martha Nielsen / Eve (M), Charlotte Tannhaus"
,11,Origin (End),08-11-1971,TRUE,FALSE,Jonas and Martha persuade Marek not to drive over the bridge where the fatal accident would have occurred.
,"Jonas Kahnwald / Adam (J), Martha Nielsen / Eve (M), Marek Tannhaus, Sonja Tannhaus, Charlotte Tannhaus"
,12,Origin (End),08-11-1971,FALSE,FALSE,Marek and his family return to Tannhaus' house. They live so H.G. Tannhaus never builds the time machine.
,"H.G. Tannhaus, Marek Tannhaus, Sonja Tannhaus, Charlotte Tannhaus"
,13,Origin (End),08-11-1971,FALSE,FALSE,"H.G. Tannhaus world remains, but Adam and Eve's worlds  - and all of their inhabitants - cease to exist.",
,14,Origin (End),08-11-1971,TRUE,FALSE,Jonas and Martha hold hands as they watch each other disappear.
,"Martha Nielsen / Eve (M), Jonas Kahnwald / Adam (J)"